Period	chat	PlayerName	GroupPlay	TimeInfoPayoffStructureChatMessage	Dimension1_C	Dimension2_C	Dimension3_C	Dimension4_C	Dimension5_C	Dimension6_C	Dimension7_C	Dimension8_C	Dimension1_H	Dimension2_H	Dimension3_H	Dimension4_H	Dimension5_H	Dimension6_H	Dimension7_H	Dimension8_H	lie_c	lie_h	lie
5	also a	Blau  3	2	102	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
5	:D	Weiﬂ  2	2	102				3				1	10	4	1	3	9	4	3		0	0	0
5	ja	Blau  1	2	98	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
5	jo	Weiﬂ  3	2	95	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
5	wir werden immer nur A oder B w‰hlen. Schad f¸r Blau.. aber was will mach machen?	Blau  2	2	91	3	4	1	3	9	4	3		4	4	1	3	9	4	3		0	0	0
5	selbst schuld	Weiﬂ  1	2	84	10	4	1	2	9	4	3		10	4	5	2	9	4	3		0	0	0
5	ich mag mich auch schon nicht mehr	Blau  2	2	70	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
5	naja wenn bei y blau c w‰hlt stehts 3:3 und der PC entscheidet	Blau  3	2	62	7	3	1	3	9	4	3		8	4	1	3	9	4	3		0	0	0
5	aber A ist das beste f¸r alle	Weiﬂ  1	2	61	3	1	1	3	3	1	3		3	1	1	3	3	1	2		0	0	0
5	AAA!	Blau  2	2	58	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
5	dann kann es 10 Punkte mehr geben oder gar keine	Blau  3	2	52	10	4	1	3	9	4	2		8	4	1	3	9	4	3		0	0	0
5	nein.. echt?	Blau  2	2	32	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
5	ja klar	Weiﬂ  1	2	30	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
5	ja ^^	Blau  3	2	23	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
5	aber in diesem fall liegt wahrscheinlich x vor	Weiﬂ  1	2	22	8	4	1	3	9	4	3		7	4	1	3	9	4	3		0	0	0
5	deswegen ist a f¸r alle das beste	Weiﬂ  1	2	14	3	1	1	3	3	1	3		3	1	1	3	9	1	2		0	0	0
5	das ist richtig	Blau  2	2	13	10	4	1	3	9	4	3		10	4	1	1	9	4	3		0	0	0
5	y	Weiﬂ  2	3	120	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
5	x	Weiﬂ  3	3	118	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
5	x	Weiﬂ  1	3	117	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
5	a	Blau  3	3	114	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
5	jo	Weiﬂ  2	3	108	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
5	OK A	Blau  2	3	107	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
5	ok a	Weiﬂ  3	3	102	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
5	gerne	Weiﬂ  1	3	100	10	4	1	3	9	4	3		10	4	1	1	9	4	3		0	0	0
5	x	Weiﬂ  1	4	119	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
5	x	Weiﬂ  2	4	119	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
5	x	Weiﬂ  3	4	117	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
5	a?	Weiﬂ  3	4	112	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
5	a	Blau  1	4	112	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
5	sehr gut a	Weiﬂ  2	4	110	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
5	ja	Weiﬂ  3	4	110	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
5	a	Blau  2	4	110	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
5	a	Weiﬂ  1	4	109	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
5	a	Blau  3	4	108	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
5	chat zeit ist ein bisschen lang oder? 	Blau  1	4	40				3				1								1	0	0	0
5	ja find ich auch 	Weiﬂ  1	4	33	10	4	1	3	9	4	3									1	0	0	0
5	was soll man denn hier alles besprechen? 	Blau  1	4	31				3				1								1	0	0	0
5	auf jeden fall	Weiﬂ  2	4	31				3				1								1	0	0	0
5	"naja dass es immer noch die wahrscheinlichkeit gibt, dass es  y ist ;) "	Weiﬂ  1	4	17				3				1								1	0	0	0
5	die wollen bestimmt sicher gehen, dass man sich ordentlich streiten kann	Weiﬂ  2	4	9				3				1								1	0	0	0
5	ich nehm c! 	Blau  1	4	1	10	3	1	3	5	1	3		10	3	1	3	5	1	3		0	0	0
6	x	Weiﬂ  1	1	119	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
6	x	Weiﬂ  3	1	117	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
6	x	Weiﬂ  2	1	117	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
6	also a	Blau  3	1	113	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
6	a	Blau  1	1	111	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
6	ja	Weiﬂ  3	1	98	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
6	was sagt der rest? 	Weiﬂ  3	1	69	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
6	a	Weiﬂ  1	1	64	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
6	b	Blau  2	1	61	10	2	1	3	4	1	3		10	2	1	3	4	1	3		0	0	0
6	aaaaaa	Weiﬂ  2	1	59	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
6	bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb	Blau  2	1	51	10	2	1	3	4	4	3		10	2	1	3	4	1	3		0	0	0
6	AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA	Weiﬂ  2	1	35	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
6	ich merk schon euch wird langweilig	Blau  3	1	25	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
6	ich bin f¸r c 	Weiﬂ  3	1	17	10	3	1	3	5	1	3		10	3	1	3	5	1	3		0	0	0
6	mir ist soo langweilig 	Weiﬂ  2	1	14				3				1								1	0	0	0
6	ja	Blau  2	1	14	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
6	erz‰hlt ma nen witz	Blau  2	1	6				3				1								1	0	0	0
6	in 4 sec?	Weiﬂ  2	1	0				3				1								1	0	0	0
6	y	Weiﬂ  1	2	120	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
6	x	Weiﬂ  3	2	119	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
6	x	Weiﬂ  2	2	117	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
6	dann a	Weiﬂ  1	2	110	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
6	jo	Weiﬂ  2	2	107	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
6	ICh wette in 20 Runden wird nicht einmal C gew‰hlt.	Blau  2	2	102	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
6	hoffentlich	Weiﬂ  1	2	91	9	4	1	3	9	4	3		9	4	1	3	9	4	3		0	0	0
6	rumst‰nker	Blau  2	2	90	10	4	1	2	9	4	3		10	4	1	2	9	4	3		0	0	0
6	richtig	Weiﬂ  2	2	89	10	4	1	3	9	4	3		10	4	1	1	9	4	3		0	0	0
6	solidarisch, danke liebe blauen	Weiﬂ  2	2	39	3	4	3	1	9	4	3		10	4	3	1	9	4	3		0	0	0
6	wir lieben euch	Weiﬂ  1	2	27	10	4	1	1	9	4	3		10	4	3	1	9	4	3		0	0	0
6	is ja gut: nehm,en wir AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA	Blau  2	2	15	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
6	X	Weiﬂ  2	3	118	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
6	x	Weiﬂ  3	3	116	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
6		Weiﬂ  3	3	116				3				1	10	4	1	3	9	4	3		0	0	0
6	x	Weiﬂ  1	3	114	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
6	a	Blau  3	3	109	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
6	also a	Blau  1	3	108	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
6	a	Weiﬂ  3	3	108	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
6	a	Weiﬂ  1	3	107	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
6	A	Blau  2	3	106	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
6	Dann wohl a ^^	Weiﬂ  2	3	105	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
6	Voll unproblematisch!	Blau  2	3	74	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
6	ja so kann es bleiben	Weiﬂ  1	3	65	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
6	noch 14 Runden	Blau  2	3	55	8	4	1	3	9	4	3		8	4	1	3	9	4	3		0	0	0
6	lalalala 	Weiﬂ  3	3	37	10	4	1	3	9	4	3									1	0	0	0
6	da kann noch einiges passieren	Blau  1	3	27	10	4	1	3	9	4	3									1	0	0	0
6	Weiss macht sich gut :)	Blau  2	3	11	10	4	3	3	9	4	3									1	0	0	0
6	ob die sich alles durchlesen und dann lachen? :D	Weiﬂ  3	3	7	10	4	1	3	9	4	3									1	0	0	0
6	x	Weiﬂ  1	4	118	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
6	x	Weiﬂ  2	4	117	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
6	x	Weiﬂ  3	4	114	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
6	a	Blau  1	4	113	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
6	a	Blau  3	4	111	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
6	a	Weiﬂ  1	4	110	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
6	a	Weiﬂ  3	4	110	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
6	a	Weiﬂ  2	4	107	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
6	a:)	Blau  2	4	104	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
6	hahahaah:)	Blau  3	4	101	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
6	die kommunikation wird irgendwie k¸rzer	Weiﬂ  1	4	99	10	4	1	3	9	4	3									1	0	0	0
6	ist ja auch immer das selbe :P 	Blau  1	4	78	10	4	1	3	9	4	3									1	0	0	0
6	ja irgendwie schon	Weiﬂ  1	4	71	10	4	1	3	9	4	3									1	0	0	0
6	spannend ist es nur in den f‰llen wo y eintritt	Weiﬂ  1	4	53	8	4	1	3	9	4	3									1	0	0	0
6	bisschen eintˆnig f¸r so viel zeit	Blau  1	4	50				3				1								1	0	0	0
6	ja schon	Weiﬂ  1	4	45	10	4	1	3	9	4	3									1	0	0	0
6	total...	Blau  3	4	41	10	4	1	3	9	4	3									1	0	0	0
6	"aber wir sind jung und brauchen das geld ;D"	Blau  1	4	38				3				1								1	0	0	0
7	x	Weiﬂ  2	1	119	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
7	y	Weiﬂ  3	1	118	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
7	x	Weiﬂ  1	1	116	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
7	welche info	Blau  1	1	115	8	4	1	3	9	4	3		10	4	3	3	9	4	3		0	0	0
7	dann a	Weiﬂ  3	1	109	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
7	ja	Weiﬂ  2	1	106	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
7	ja	Weiﬂ  1	1	103	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
7	dann a	Blau  1	1	103	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
7	a ist am besten	Weiﬂ  2	1	101	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
7	2 gegen 1	Blau  1	1	99	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
7	d.h. zu 70% liegt a vor	Weiﬂ  2	1	87	8	4	1	3	9	4	3		8	4	1	3	9	4	3		0	0	0
7	also erwartungsgem‰ﬂ 14 Punkte f¸r jeden	Weiﬂ  2	1	70	8	4	1	3	9	4	2		10	4	1	3	9	4	3		0	0	0
7	wenn wir a w‰hlen	Weiﬂ  2	1	61	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
7	NERD!	Blau  2	1	32				2				1								1	0	0	0
7	:P	Weiﬂ  2	1	24				3				1								1	0	0	0
7	";)"	Blau  2	1	18				3				1								1	0	0	0
7	will nur gewinn maximieren	Weiﬂ  2	1	17	4	4	1	3	9	4	3									1	0	0	0
7	und zu 70% liegt x vor, nicht a	Weiﬂ  3	1	14	7	4	1	3	9	4	3									1	0	0	0
7	"a liegt zu 100% vor, wenn wir alle es w‰hlen ;)"	Weiﬂ  3	1	5	10	4	1	3	9	4	3									1	0	0	0
7	y	Weiﬂ  3	2	120	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
7	y	Weiﬂ  2	2	119	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
7	Y	Weiﬂ  1	2	119	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
7	b	Weiﬂ  3	2	115	10	2	1	3	4	1	3		10	2	1	3	4	1	3		0	0	0
7	B	Weiﬂ  1	2	112	10	2	1	3	4	1	3		10	2	1	3	4	1	3		0	0	0
7	B	Blau  3	2	110	10	2	1	3	4	1	3		10	2	1	3	4	1	3		0	0	0
7	oder c	Blau  1	2	106	10	3	1	3	5	1	3		10	3	1	3	5	1	3		0	0	0
7	b :)	Blau  2	2	106	10	2	1	3	4	1	3		10	2	1	3	4	1	3		0	0	0
7	lass uns das nehmen wo jeder auf jeden Fall was bekommt	Blau  3	2	100	3	4	1	3	9	4	3		3	4	1	3	9	4	3		0	0	0
7	bin ich auch daf¸r	Weiﬂ  3	2	86	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
7	endlich kampfabstimmung?	Weiﬂ  2	2	79	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
7	Und Weiss ist so nett	Blau  3	2	73	3	4	1	1	9	4	3		10	4	3	1	9	4	3		0	0	0
7	ja finde ich auch 	Weiﬂ  3	2	54	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
7	Nee, so weitermachen!	Blau  3	2	41	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
7	ich bin nicht nett	Weiﬂ  2	2	40	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
7	Ah, nein!	Blau  3	2	32	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
7	aber die letzten 60 sekunden sind ja schon etwas unnˆtig	Weiﬂ  3	2	16	10	4	1	3	9	4	3									1	0	0	0
7	und langweilig	Weiﬂ  3	2	13	10	4	1	3	9	4	3									1	0	0	0
7	B!	Weiﬂ  1	2	9	10	2	1	3	4	1	3		10	2	1	3	4	1	3		0	0	0
7	Y	Weiﬂ  3	3	116	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
7	X	Weiﬂ  1	3	115	2	4	1	3	9	4	3		2	4	1	3	9	4	3		1	1	1
7	Y	Weiﬂ  2	3	112	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
7	blau c?	Blau  3	3	106	10	3	2	3	9	4	3		10	3	2	3	5	1	3		0	0	0
7	also B	Weiﬂ  3	3	104	10	2	1	3	4	1	3		10	2	1	3	4	1	3		0	0	0
7	wie w‰re es mit C???	Blau  2	3	103	10	3	1	3	5	1	3		10	3	1	3	5	1	3		0	0	0
7	hˆhˆ	Blau  2	3	99	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
7	bin dabei!	Blau  3	3	97	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
7	Dann weiﬂ a	Weiﬂ  1	3	93	10	1	2	3	9	4	3		10	1	2	3	3	4	3		0	0	0
7		Weiﬂ  1	3	93				3				1	10	4	1	3	9	4	3		0	0	0
7	dann weiﬂ alle a^^	Weiﬂ  2	3	84	10	1	2	3	9	4	3		10	1	2	3	3	4	3		0	0	0
7	wir sind schon dreiﬂt	Blau  2	3	80	10	4	2	3	9	4	3		10	4	2	3	9	4	3		0	0	0
7	das ist d‰mlich	Weiﬂ  3	3	77	10	4	1	2	9	4	3		10	4	1	2	9	4	3		0	0	0
7	wieso?	Blau  3	3	71	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
7	jupp, wenn blau doof ist, zieht weiﬂ mit...	Weiﬂ  1	3	62	10	4	1	2	9	4	3		10	4	2	2	9	4	3		0	0	0
7	wollen wir uns da jetzt wirklich beueln. n‰chte Runde m¸sst man ja evtl ...	Blau  2	3	56	3	4	1	3	9	4	3		3	4	1	3	9	4	3		0	0	0
7	ok also alle B 	Weiﬂ  3	3	41	10	2	1	3	4	1	3		10	2	1	3	4	1	3		0	0	0
7	das hab ich nicht gesagt.	Blau  2	3	29	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
7	Blau?	Weiﬂ  1	3	26	10	4	3	3	9	4	3		10	4	3	3	9	4	3		0	0	0
7	h‰?	Blau  3	3	25	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
7	kˆnnen ja den Computer entscheiden lassen.	Blau  2	3	20	7	4	1	3	9	4	3		8	4	1	3	9	4	3		0	0	0
7	der lost ja eh. also alle blauen C	Blau  2	3	6	7	3	1	3	9	4	3		8	3	2	3	5	4	3		0	0	0
7	bin bei c dabei	Blau  1	3	5	10	3	1	3	5	1	3		10	3	1	3	5	1	3		0	0	0
7	x	Weiﬂ  1	4	120	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
7	y	Weiﬂ  3	4	119	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
7	Y	Weiﬂ  2	4	114	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
7	b?	Blau  3	4	110	10	2	1	3	4	1	3		10	2	1	3	4	1	3		0	0	0
7	also b	Blau  2	4	109	10	2	1	3	4	1	3		10	2	1	3	4	1	3		0	0	0
7	b	Weiﬂ  3	4	106	10	2	1	3	4	1	3		10	2	1	3	4	1	3		0	0	0
7	y is doof	Weiﬂ  2	4	103	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
7	o/	Blau  3	4	101	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
7	und t‰glich gr¸ﬂt das Murmeltier :D	Blau  2	4	94	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
7	oder wollen wir blauen mal C nehmen ^^	Blau  2	4	85	10	3	2	3	9	4	3		10	3	2	3	5	4	3		0	0	0
7	c is geloggt	Blau  1	4	76	10	3	1	3	9	4	3		10	3	1	3	5	1	3		0	0	0
7	:D 	Weiﬂ  1	4	70				3				1	10	4	1	3	9	4	3		0	0	0
7	weil?	Weiﬂ  2	4	66	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
7	bei 50 /50 werden wir sehen	Blau  1	4	63	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
7	gewinnmaximierung	Blau  1	4	59	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
7	dann haben wir ne 50:50 Chance mehr zu bekommen bzw. gar nix zu bekommen	Blau  2	4	58	7	4	1	3	9	4	3		4	4	2	3	9	4	3		0	0	0
7	ok, also C	Blau  2	4	50	10	3	1	3	9	4	3		10	3	1	3	5	1	3		0	0	0
7	is mir schon klar	Weiﬂ  2	4	44	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
7	jetzt geht der streit los! 	Blau  1	4	40	7	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
7	daf¸r ist die zeit ja auch gedacht 	Weiﬂ  3	4	33	7	4	1	3	9	4	3		8	4	1	3	9	4	3		0	0	0
7	jetzt echt? weiﬂ nicht so recht ^^\q	Blau  3	4	31	7	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
7	naja irgendwann muss ja mal was interessantes passieren	Blau  2	4	29	7	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
7	dann nehm ich a 	Weiﬂ  3	4	21	10	1	1	3	9	4	3		10	1	1	3	3	1	3		0	0	0
7	wenn weiﬂ zugibt dass es y ist, dann w¸rde ich das schon w‰hlen	Blau  3	4	19	5	4	1	3	9	4	3		5	4	2	3	9	4	3		0	0	0
7	weiﬂ will 20 wir wollen 2ﬂ 	Blau  1	4	18	3	4	1	3	9	4	3		4	4	2	3	9	4	3		0	0	0
7	weiﬂ sollte b nehmen	Blau  2	4	10	10	2	3	3	9	4	3		10	2	3	3	4	4	3		0	0	0
7	was nehmt ihr nu	Blau  3	4	3	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
7	jeder chance auf 2ﬂ 	Blau  1	4	2	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
7	f¸r weiss is b esser	Weiﬂ  1	4	2	4	2	2	3	9	4	3		4	2	2	3	4	4	3		0	0	0
7	aber man weiﬂ nie obs y ist 	Weiﬂ  3	4	2	7	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
8	was habt ihr f¸r infos bekommen?	Blau  2	1	105	10	4	1	3	9	4	3		10	4	3	3	9	4	3		0	0	0
8	X	Weiﬂ  3	1	101	2	4	1	3	9	4	3		2	4	1	3	9	4	3		1	1	1
8	X	Weiﬂ  1	1	96	2	4	1	3	9	4	3		2	4	1	3	9	4	3		1	1	1
8	Dann A?	Blau  1	1	86	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
8	weiﬂ \q	Blau  3	1	85	10	4	3	3	9	4	3		10	4	3	3	9	4	3		0	0	0
8	weiﬂ 2?	Weiﬂ  1	1	83	10	4	4	3	9	4	3		10	4	4	3	9	4	3		0	0	0
8	2?	Blau  3	1	82	10	4	5	3	9	4	3		10	4	5	3	9	4	3		0	0	0
8	meinet wegenginge a	Blau  2	1	69	10	1	1	3	9	4	3		10	1	1	3	3	1	3		0	0	0
8	Liebe Leute, nachdem ich nun 2 mal von blau verarscht wurde, macht es f¸r weiﬂ immer Sinn von Situation X auszugehen und A  zu w‰hlen. jede Runde. 	Weiﬂ  2	1	68	4	1	1	2	3	4	3		5	1	1	2	3	1	3		0	0	0
8	bin auf jedenfall dabei 	Weiﬂ  3	1	55	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
8	bei mir ist auch Situation X	Weiﬂ  2	1	54	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
8	Top weiﬂ 3	Weiﬂ  2	1	46	10	4	4	1	9	4	3		10	4	4	1	9	4	3		0	0	0
8	und schlieﬂe mich ab jetzt weiﬂ 2 an 	Weiﬂ  3	1	45	10	4	4	3	9	4	3		10	4	4	3	9	4	3		0	0	0
8	ja also alle x	Weiﬂ  1	1	45	10	1	1	3	3	1	3		10	4	1	3	9	4	3		0	0	0
8	der krieg scheint zu beginnen. Ich w‰hle mal a	Blau  2	1	40	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
8	wenn alle X haben  bin icgh mit a einverstanden 	Blau  3	1	39	10	1	1	3	3	2	3		10	1	1	3	3	1	3		0	0	0
8	immer sitution X	Weiﬂ  2	1	36	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
8	dann kˆnnen wir ja a w‰hlen	Weiﬂ  1	1	36	10	1	1	3	3	1	3		10	1	2	3	3	1	3		0	0	0
8	also 3x X	Weiﬂ  1	1	14	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
8	lass dann alle a w‰hlen?	Weiﬂ  1	1	8	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
8	OK	Blau  1	1	0	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
8	x	Weiﬂ  2	2	119	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
8	y	Weiﬂ  1	2	118	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
8	x	Weiﬂ  3	2	116	2	4	1	3	9	4	3		2	4	1	3	9	4	3		1	1	1
8	a	Weiﬂ  2	2	111	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
8	dann mal wieder A	Blau  1	2	110	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
8	a	Blau  3	2	109	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
8	a	Weiﬂ  3	2	107	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
8	a	Weiﬂ  1	2	102	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
8	es kˆnnte auch aber y sein	Blau  2	2	97	7	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
8	oder nicht-.... oder doch?	Blau  1	2	84	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
8	A	Blau  1	2	82	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
8	trozdem ist a wahrscheinlich besser	Weiﬂ  3	2	78	10	1	1	3	3	1	3		7	1	1	3	3	1	3		0	0	0
8	f¸r die Weiﬂen immer	Blau  1	2	69	10	4	3	3	9	4	3		10	4	3	3	9	4	3		0	0	0
8	f¸r uns weiﬂe sowieso	Weiﬂ  3	2	64	4	4	2	3	9	4	3		10	4	2	3	9	4	3		0	0	0
8	aber auch f¸r euch	Weiﬂ  3	2	60	10	4	1	3	9	4	3		10	4	3	3	9	4	3		0	0	0
8	gut, dann nehmen wir A	Blau  2	2	53	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
8	in 18.9 % st es y	Weiﬂ  2	2	47	7	4	1	3	9	4	3		8	4	1	3	9	4	3		0	0	0
8	ja	Weiﬂ  3	2	40	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
8	genauer gesagt in 30%	Weiﬂ  3	2	32	7	4	1	3	9	4	3		8	4	1	3	9	4	3		0	0	0
8	wir blauen sind auch schonmal mit C durch gekommen. einfach so. nehme jetzt aber A	Blau  1	2	24	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
8	C macht f¸r euch nur sinn  wenn y wahrscheinlicher ist	Weiﬂ  3	2	9	10	4	1	3	9	4	3		7	4	3	3	9	4	3		0	0	0
8	ist es aber nicht	Weiﬂ  3	2	5	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
8	das ist richtig	Blau  1	2	0	10	4	1	3	9	4	3		10	4	1	1	9	4	3		0	0	0
