Period	chat	PlayerName	GroupPlay	TimeInfoPayoffStructureChatMessage	Dimension1_C	Dimension2_C	Dimension3_C	Dimension4_C	Dimension5_C	Dimension6_C	Dimension7_C	Dimension8_C	Dimension9_C	Dimension10_C	Dimension1_H	Dimension2_H	Dimension3_H	Dimension4_H	Dimension5_H	Dimension6_H	Dimension7_H	Dimension8_H	Dimension9_H	Dimension10_H	lie_c	lie_h	lie
5	yeah also B?	Weiﬂ  3	1	103											10	2	1	3	4	1	3	0	4	0	0	0	0
5	ja	Weiﬂ  1	1	100	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	jup	Weiﬂ  2	1	96	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	kˆnnen ja abwechseld.eine runde alle dieselbe entscheidung und in der darauf folgenden runde jeder selbst	Weiﬂ  1	1	70	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	h‰?	Weiﬂ  3	1	56	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	also diese alle gemeinsam und die drauf jeder auf seine weise.	Weiﬂ  1	1	44	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	versteh ich auch grad nicht xd	Weiﬂ  2	1	43	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	die gruppen wechseln doch nach jeder runde :D 	Weiﬂ  3	1	39	10	4	1	3	9	4	3	0	4	0	8	4	1	3	9	4	3	0	4	0	0	0	0
5	ach mist da war ja was	Weiﬂ  1	1	22	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	auﬂerdem ist das doch f¸r die weiﬂen zumindest alle die beste entscheidung :D 	Weiﬂ  3	1	18	10	4	1	3	9	4	3	0	4	0	4	4	1	3	9	4	3	0	4	0	0	0	0
5	stimmt :D	Weiﬂ  2	1	16	10	4	1	3	9	4	3	0	4	0	10	4	1	1	9	4	3	0	4	0	0	0	0
5	";D"	Weiﬂ  1	1	15	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	x	Weiﬂ  2	2	117	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
5	bei mir y	Weiﬂ  3	2	117	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
5	bei mir sagt er y	Weiﬂ  1	2	115	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
5	b?	Weiﬂ  3	2	105	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
5	b	Weiﬂ  2	2	102	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
5	na dann sollten wir eher b nehmen oder <?	Weiﬂ  1	2	100	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
5	ich denke die sache ist entschieden :)	Weiﬂ  3	2	80	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	super, dann w‰hlen wir b aus, hoffen wir das der computer uns nicht verarscht :)	Weiﬂ  1	2	59	9	2	1	3	4	1	3	0	4	0	9	2	1	3	4	1	3	0	4	0	0	0	0
5	aha-ha	Weiﬂ  2	2	49	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	wird schon schief gehen :D	Weiﬂ  3	2	38	9	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	jaa ^^	Weiﬂ  1	2	15	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	Mir sagt er X	Weiﬂ  2	3	118	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
5	Bei mir Y	Weiﬂ  1	3	117	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
5	bei mir auch y	Weiﬂ  3	3	112	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
5	DAnn ist  wahrscheinlicher	Weiﬂ  2	3	104	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	Also B	Weiﬂ  2	3	101	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
5	Y	Weiﬂ  2	3	95	9	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	yes indeed	Weiﬂ  3	3	91	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	bin auch f¸r B	Weiﬂ  3	3	82	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
5	ist gut :)	Weiﬂ  1	3	75	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	DAnn freuen sich auch die blauen Mitleser ein wenig	Weiﬂ  2	3	71	10	4	1	3	9	4	3	0	3	0	10	4	3	3	9	4	3	0	1	0	0	0	0
5	"die sind bestimmt schon eingeschlafen ;)"	Weiﬂ  3	3	42	10	4	1	3	9	4	3	0	3	0	10	4	3	3	9	4	3	0	2	0	0	0	0
5	Dann w¸rden sie aber die Abstimmungen verpassen^^	Weiﬂ  2	3	25	10	4	1	3	9	4	3	0	4	0	19	4	3	3	9	4	3	0	3	0	0	0	0
5	hi, mein computer sagt es liegt situation Y vor	Weiﬂ  1	4	115	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
5	bei mir ist wieder y	Weiﬂ  3	4	115	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
5	Ahoi! Meine Info = Y	Weiﬂ  2	4	115	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
5	das gef‰llt mir nicht 	Weiﬂ  3	4	103	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	haha na dann er¸brigt sich die diskussion :)	Weiﬂ  1	4	100	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	Dann ist der Sachverhalt ja eindeutig!	Weiﬂ  2	4	99	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	warum weiﬂ 3? :)	Weiﬂ  1	4	90	10	4	4	3	9	4	3	0	4	0	10	4	4	3	9	4	3	0	4	0	0	0	0
5	Muy excelente	Weiﬂ  2	4	89	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	bei situation y ist blau im vorteil	Weiﬂ  3	4	81	7	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	3	0	0	0	0
5	Die Schweine!	Weiﬂ  2	4	64	10	4	1	2	9	4	3	0	3	0	10	4	1	2	9	4	3	0	3	0	0	0	0
5	nicht wirklich, wenn sie sich sozial verhalten w‰hlen sie B...	Weiﬂ  1	4	57	3	2	1	3	4	1	2	0	1	0	10	2	1	2	4	4	3	0	1	0	0	0	0
5	Das w‰r auch das stochastisch fairste, right?	Weiﬂ  2	4	35	7	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	klar! f‰nde ich auch gut. gemeinsam gegen das experiment!^^	Weiﬂ  3	4	33	10	4	1	3	9	4	3	0	3	0	3	4	1	3	9	4	3	0	4	0	0	0	0
5	haha, beschimpf nicht unsere blauen mitspieler, sonst w‰hlen sie C ^^	Weiﬂ  1	4	28	10	4	1	3	9	4	3	0	3	0	10	4	4	3	9	4	3	0	2	0	0	0	0
5	Blau ist meine Lieblingsfarbe!	Weiﬂ  2	4	16	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	meiner auch!	Weiﬂ  3	4	9	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	meine ist rot XD	Weiﬂ  1	4	5	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	also b	Weiﬂ  3	4	2	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
5	:O	Weiﬂ  2	4	0	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
6	Bei mir zeigt er y	Weiﬂ  2	1	112	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
6	bei mir sagt er wieder Y!	Weiﬂ  3	1	111	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
6	situatuion y	Weiﬂ  1	1	107	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
6	B?	Weiﬂ  2	1	105	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
6	das spiel is gezinkt X-S	Weiﬂ  3	1	101	7	4	1	3	9	4	3	0	4	0	10	4	1	2	9	4	3	0	4	0	0	0	0
6	BBBBBB! 	Weiﬂ  1	1	93	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
6	ja bei Y immer B	Weiﬂ  3	1	90	10	2	1	3	4	2	3	0	4	0	10	2	1	3	8	2	3	0	4	0	0	0	0
6	Vor allem, wenn es so eindeutig ist	Weiﬂ  2	1	69	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
6	blau bitte auch B w‰hlen.. pretty please? :)	Weiﬂ  3	1	46	3	2	1	3	4	1	2	0	3	0	10	2	3	1	4	1	3	0	3	0	0	0	0
6	ich glaub es kommt viel mehr y als x	Weiﬂ  3	1	21	8	4	1	3	9	4	3	0	4	0	10	4	1	2	9	4	3	0	4	0	0	0	0
6	Dann gewinnen wir alle zusammen :)	Weiﬂ  2	1	20	3	4	1	3	9	4	2	0	3	0	3	4	1	3	9	4	3	0	4	0	0	0	0
6	weill bei x die entscheidung zu eindeutig	Weiﬂ  3	1	12	8	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
6	ja genau	Weiﬂ  3	1	7	10	4	1	3	9	4	3	0	4	0	10	4	1	1	9	4	3	0	4	0	0	0	0
6	y	Weiﬂ  3	2	119	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
6	y	Weiﬂ  1	2	119	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
6	Salut! Computer sagt: X	Weiﬂ  2	2	114	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
6	hm mist	Weiﬂ  3	2	108	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
6	b	Weiﬂ  1	2	101	10	2	1	3	4	2	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
6	Dann B?	Weiﬂ  2	2	98	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
6	ja oder halt a	Weiﬂ  3	2	94	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
6	a w‰re sicherer	Weiﬂ  3	2	87	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
6	b	Weiﬂ  1	2	75	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
6	Ich steh auf den richtigen Kick, B	Weiﬂ  2	2	71	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
6	schˆn f¸r euch 	Weiﬂ  3	2	64	10	4	1	3	9	4	3	0	4	0	10	4	2	2	9	4	3	0	4	0	0	0	0
6	bei mir sagt er y	Weiﬂ  1	3	116	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
6	ich habe y	Weiﬂ  3	3	113	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
6	Y bei mir auch	Weiﬂ  2	3	111	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
6	top, dann b oder?	Weiﬂ  3	3	104	10	2	1	3	4	2	3	0	4	0	10	2	1	1	4	1	3	0	4	0	0	0	0
6	ja dann ist ja klar	Weiﬂ  1	3	101	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
6	jep, b	Weiﬂ  2	3	97	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
6		Weiﬂ  2	3	96				3				1										1		0	0	0	0
6	ja genau B	Weiﬂ  1	3	95	10	2	1	3	4	1	3	0	4	0	10	2	1	1	4	1	3	0	4	0	0	0	0
6	l‰uft! :)	Weiﬂ  3	3	77	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
6	Mir wird Y angezeigt	Weiﬂ  2	4	115	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
6	hello	Weiﬂ  1	4	113	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
6	mir auch!	Weiﬂ  1	4	110	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
6	auch	Weiﬂ  3	4	100	2	4	1	3	9	4	3	0	4	0	2	4	1	3	9	4	3	0	4	0	1	1	1
6	Also B	Weiﬂ  2	4	96	10	2	1	3	4	2	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
6	ja eindeutig	Weiﬂ  1	4	82	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
6	alles klar	Weiﬂ  3	4	53	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
6	Top	Weiﬂ  2	4	47	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	ich habe x	Weiﬂ  1	1	116	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
7	Aloha --> X!	Weiﬂ  2	1	116	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
7	y sagt er	Weiﬂ  3	1	114	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
7	Dann A? Goldener Schuss	Weiﬂ  2	1	96	10	1	1	3	3	2	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
7	mh dann a?	Weiﬂ  3	1	95	10	1	1	3	3	2	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
7	ja seh ich auch so	Weiﬂ  3	1	90	10	1	1	3	3	2	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	jupp dann a 	Weiﬂ  1	1	75	10	1	1	3	3	2	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
7	y	Weiﬂ  2	2	119	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
7	Y	Weiﬂ  3	2	118	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
7	Mir wird Y angezeigt	Weiﬂ  1	2	116	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
7	Also B	Weiﬂ  1	2	113	10	2	1	3	4	2	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
7	ja	Weiﬂ  2	2	108	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	"Wehe es ist doch X...;D"	Weiﬂ  3	2	97	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	Ich bin dagegen^^	Weiﬂ  1	2	79	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	b	Weiﬂ  2	2	74	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
7	oh man.ok B	Weiﬂ  3	2	51	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
7	Check	Weiﬂ  1	2	40	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	hi, mein computer sagt es liegt situation X vor	Weiﬂ  2	3	118	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
7	Bei mir zeigt er X	Weiﬂ  1	3	116	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
7	bei mir y	Weiﬂ  3	3	109	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
7	Meint ihr blau stimmt f¸r A....?	Weiﬂ  1	3	90	10	1	1	3	3	1	3	0	3	0	10	4	2	3	9	4	3	0	3	0	0	0	0
7	also bestenfalls A?	Weiﬂ  3	3	84	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
7	jubb	Weiﬂ  3	3	82	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	in den letzten runden war bei mir immer y, wir sollten A w‰hlen	Weiﬂ  2	3	80	10	1	1	3	3	1	3	0	4	0	7	1	1	3	3	1	3	0	4	0	0	0	0
7	Bei mir war auch immer Y	Weiﬂ  1	3	70	8	4	1	3	9	4	3	0	4	0	8	4	1	3	9	4	3	0	4	0	0	0	0
7	hehe	Weiﬂ  3	3	66	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	also ich denke es kˆnnte tats‰chlich x sein ^^	Weiﬂ  2	3	61	9	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	ich finde man sollte die blauen viel mehr verwirren	Weiﬂ  3	3	51	10	4	1	3	9	4	3	0	4	1	10	4	1	2	9	4	3	0	3	0	0	0	0
7	haha	Weiﬂ  2	3	42	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	Hahahaha	Weiﬂ  1	3	38	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	die frage ist nur wie?	Weiﬂ  3	3	37	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	w‰r aber schlecht, dann w¸rden sie alle c w‰hlen!	Weiﬂ  2	3	20	10	4	1	3	9	4	3	0	2	0	10	4	1	3	9	4	3	0	2	0	0	0	0
7	weil das w‰r f¸r blau ein sicherer payout	Weiﬂ  2	3	8	10	4	1	3	9	4	3	0	3	0	7	4	1	3	9	4	3	0	3	0	0	0	0
7	ja kˆnnte nach hinten losgehen ^^	Weiﬂ  3	3	7	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	ich bin daf¸r wir sagen die wahrheit ^^	Weiﬂ  2	3	0	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	x	Weiﬂ  3	4	119	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
7	bei mir sagt er x	Weiﬂ  2	4	116	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
7	bei X liegt der schatz vergraben	Weiﬂ  1	4	112	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
7	super dann w‰hlen wir wohl A aus oder ?	Weiﬂ  2	4	96	10	1	1	3	3	2	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
7	yeah. dann nehmen ja wohl alle a 	Weiﬂ  3	4	95	10	1	1	3	3	2	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
7	ja super A ist Trumpf!	Weiﬂ  1	4	89	10	1	1	3	3	2	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
7	20 punkte, das schmeckt ^^	Weiﬂ  2	4	70	8	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	2	0	4	0	0	0	0
7	mjamjam	Weiﬂ  3	4	62	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	uff jeden	Weiﬂ  1	4	39	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	blau ist cool! <3	Weiﬂ  1	4	29	10	4	1	3	9	4	3	0	1	0	10	4	1	3	9	4	3	0	1	0	0	0	0
7	:D aha	Weiﬂ  3	4	10	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	ja ich mag blau auch	Weiﬂ  2	4	6	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	1	0	0	0	0
7	<3	Weiﬂ  1	4	0	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
8	hi, mein computer sagt es liegt situation X vor	Weiﬂ  2	1	119	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
8	Computer sagt X	Weiﬂ  3	1	118	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
8	Y	Weiﬂ  1	1	118	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
8	Dann A?	Weiﬂ  3	1	105	10	1	1	3	3	2	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
8	ja	Weiﬂ  1	1	96	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
8	wieder son fall ^^ ja, ich w‰r wieder f¸r A	Weiﬂ  2	1	92	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
8	Get rich or die tryin'	Weiﬂ  3	1	85				3				1			10	4	1	3	9	4	3	0	4	0	0	0	0
8	XD	Weiﬂ  2	1	77				3				1			10	4	1	3	9	4	3	0	4	0	0	0	0
8	ohja haha	Weiﬂ  1	1	73				3				1			10	4	1	3	9	4	3	0	4	0	0	0	0
8	so wir ham noch ne minute	Weiﬂ  2	1	51				3				1										1		0	0	0	0
8	ich spam mal den chat zu	Weiﬂ  2	1	46				3				1										1		0	0	0	0
8	40sek	Weiﬂ  1	1	38				3				1										1		0	0	0	0
8	haha	Weiﬂ  1	1	36				3				1										1		0	0	0	0
8	Haha, gib alles	Weiﬂ  3	1	28				3				1										1		0	0	0	0
8	$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$	Weiﬂ  2	1	28				3				1										1		0	0	0	0
8	$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$	Weiﬂ  2	1	21				3				1										1		0	0	0	0
8	eigentlich ÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄ	Weiﬂ  2	1	12				3				1										1		0	0	0	0
8	aber gut	Weiﬂ  2	1	10				3				1										1		0	0	0	0
8	eh wehe der scheiss st¸rzt gleich ab	Weiﬂ  1	1	8				3				1										1		0	0	0	0
8	XD	Weiﬂ  2	1	4				3				1										1		0	0	0	0
8	Haha	Weiﬂ  3	1	2				3				1										1		0	0	0	0
8	y	Weiﬂ  2	2	119	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
8	Y	Weiﬂ  3	2	117	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
8	y	Weiﬂ  1	2	114	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
8	ok, dann B wie Blau! <3!!!	Weiﬂ  2	2	97	10	2	1	3	4	2	3	0	1	0	10	2	3	3	4	1	3	0	4	0	0	0	0
8	B l‰uft	Weiﬂ  3	2	92	10	2	1	3	4	2	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
8		Weiﬂ  3	2	91				3				1										1		0	0	0	0
8	komm schon Blau!	Weiﬂ  1	2	82	10	4	1	3	9	4	3	0	3	0	10	4	3	3	9	4	3	0	3	0	0	0	0
8	nehmt B(lau)!	Weiﬂ  1	2	65	10	4	1	3	9	4	3	0	3	0	10	2	3	3	4	1	3	0	4	0	0	0	0
8	puh ganzschˆn langweilig ^^	Weiﬂ  1	2	35				3				1										1		0	0	0	0
8	y	Weiﬂ  3	3	120	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
8	bei mir ist es x	Weiﬂ  1	3	110	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
8	x bei mir	Weiﬂ  2	3	109	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
8	okay dann lieber a	Weiﬂ  3	3	100	10	1	1	3	3	2	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
8	dann w¸rde ich sagen, das wir a nehmen	Weiﬂ  2	3	96	10	1	1	3	3	2	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
8	okay dann w¸rde ich auf a spekulieren 	Weiﬂ  1	3	95	10	1	1	3	3	2	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
8	super dann sind wir uns ja einig :)	Weiﬂ  1	3	80	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
8	";)"	Weiﬂ  2	3	70	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
8	am anfang dachte ich 2 minuten w‰re viel, aber wir sind ja immer schon nach 20 sek fertig	Weiﬂ  1	3	41	10	4	1	3	9	4	3	0	4	0								1		0	0	0	0
8	*nicht viel	Weiﬂ  1	3	31	10	4	1	3	9	4	3	0	4	0								1		0	0	0	0
8	ja mega nervig	Weiﬂ  3	3	28	10	4	1	3	9	4	3	0	4	0								1		0	0	0	0
8	ja man	Weiﬂ  2	3	28	10	4	1	3	9	4	3	0	4	0								1		0	0	0	0
8	ich penn st‰ndig ein beim warten :)	Weiﬂ  2	3	4	10	4	1	3	9	4	3	0	4	0								1		0	0	0	0
8	Y	Weiﬂ  3	4	119	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
8	Y...	Weiﬂ  1	4	118	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
8	y	Weiﬂ  2	4	116	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
8	B?	Weiﬂ  1	4	113	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
8	Also B	Weiﬂ  3	4	112	10	2	1	3	4	2	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
8	ok	Weiﬂ  2	4	101	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
