Period	chat	PlayerName	GroupPlay	TimeInfoPayoffStructureChatMessage	Dimension1_C	Dimension2_C	Dimension3_C	Dimension4_C	Dimension5_C	Dimension6_C	Dimension7_C	Dimension8_C	Dimension1_H	Dimension2_H	Dimension3_H	Dimension4_H	Dimension5_H	Dimension6_H	Dimension7_H	Dimension8_H	lie_c	lie_h	lie
4	immer a	Blau  2	3	57	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
4	weil wir ja nie wissen ob x oder y kommt	Blau  2	3	45	10	4	1	3	9	4	3		8	4	1	3	9	4	3		0	0	0
4	Jo immer A	Weiﬂ  2	3	39	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
4	weil die weiﬂen bisher immer verschiedene infos hatten	Blau  2	3	30	10	4	1	3	9	4	3		8	4	3	3	9	4	3		0	0	0
4	und bei b ist blau doppelt im nachteil	Blau  2	3	15	10	2	2	3	9	4	3		8	4	1	3	9	4	3		0	0	0
4	Y	Weiﬂ  3	4	118	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
4	Y	Weiﬂ  2	4	115	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
4	weiﬂ 1?	Weiﬂ  2	4	90	10	4	4	3	9	4	3		10	4	4	3	9	4	3		0	0	0
4	@Blau: Ist zwar arschig, aber wenn wir geschlossen C stimmen kann uns nichts passieren..	Blau  2	4	78	4	3	2	2	9	4	3		4	3	2	2	5	4	3		0	0	0
4	jup	Blau  1	4	63	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
4	Weiﬂ, wir kˆnnen dann auch alle f¸r A stimmen	Weiﬂ  3	4	58	10	1	2	3	9	4	3		10	1	2	3	3	4	3		0	0	0
4	dann entscheidet das los	Blau  3	4	44	7	4	1	3	9	4	3		8	4	1	3	9	4	3		0	0	0
4	Kriegen beide was oder nur wir	Weiﬂ  3	4	38	10	4	1	3	9	4	3		8	4	2	3	9	4	3		0	0	0
4	Kann ich auch mit Leben - hˆheres Risiko, aber wenn mehr Geld!	Blau  2	4	35	10	4	1	3	9	4	3		8	4	1	3	9	4	3		0	0	0
4	C	Blau  1	4	25	10	3	1	3	5	1	3		10	3	1	3	5	1	3		0	0	0
4	Weiﬂ A Blau C?	Weiﬂ  3	4	24	10	1	1	3	2	1	3		10	4	1	3	2	4	3		0	0	0
4	ne, weiﬂ 3, das ist auch aus eurer sicht bescheuert ^^	Blau  3	4	18	10	4	5	2	9	4	3		10	4	5	2	9	4	3		0	0	0
4	paretoeffizient ist das nicht und sozia, auch nich	Weiﬂ  1	4	17	10	4	1	3	9	4	3		3	4	1	3	9	4	3		0	0	0
4	weiﬂ auch C	Blau  1	4	15	10	3	3	3	5	4	3		10	3	3	3	5	4	3		0	0	0
4	nehmt doch einfach alle b	Weiﬂ  1	4	11	10	2	1	3	4	1	3		10	2	1	3	4	1	3		0	0	0
4	und die blauen kˆnnen sich sp‰ter n kaffe abholen!	Weiﬂ  1	4	3	10	4	1	3	9	4	3		10	4	3	3	9	4	3		0	0	0
4	A	Blau  2	4	1	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
5	x	Weiﬂ  3	1	120	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
5	x	Weiﬂ  2	1	118	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
5	x	Weiﬂ  1	1	115	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
5	a	Weiﬂ  3	1	112	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
5	a	Weiﬂ  2	1	109	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
5	dann a	Blau  3	1	108	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
5	a	Blau  1	1	103	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
5	"top wenn sich alle einig sind ;)"	Weiﬂ  1	1	100	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
5	mies rassistisch	Blau  2	1	97	10	4	1	2	9	4	3		10	4	1	2	9	4	3		0	0	0
5	immer gewinnt weiﬂ	Blau  2	1	89	10	4	1	3	9	4	1		10	4	1	3	9	4	3		0	0	0
5	mit a und x gewinen beide gleich viel ?!	Blau  3	1	75	10	1	1	3	3	2	1		3	1	1	3	8	1	1		0	0	0
5	ja sichi	Weiﬂ  1	1	66	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
5	ja schlimm f¸hle mich echt schlecht	Weiﬂ  3	1	64	10	4	1	3	9	4	3		10	4	1	2	9	4	3		0	0	0
5	weiﬂ darf nur nicht bei \qy\q aus mieser laune so doof sein a zu nehmen ^^	Blau  1	1	23	10	4	1	3	9	4	3		10	4	1	2	9	4	3		0	0	0
5	k	Weiﬂ  3	1	6	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
5	dann noch ein bisschen gl¸ck, dann passst	Blau  1	1	2	3	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
5	xy?	Blau  2	2	119	10	4	1	3	9	4	3		10	4	3	3	9	4	3		0	0	0
5	X	Weiﬂ  2	2	118	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
5	X	Weiﬂ  1	2	115	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
5	X	Weiﬂ  3	2	114	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
5	X	Weiﬂ  1	2	112	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
5	a	Blau  2	2	109	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
5	X	Weiﬂ  1	2	108	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
5	A dann?	Weiﬂ  2	2	108	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
5	A	Blau  3	2	108	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
5	X	Weiﬂ  1	2	106	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
5	A	Blau  1	2	105	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
5	X	Weiﬂ  1	2	104	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
5	x	Weiﬂ  2	3	119	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
5	y	Weiﬂ  1	3	118	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
5	x	Weiﬂ  3	3	117	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
5	a	Weiﬂ  1	3	114	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
5	ok alle a	Blau  3	3	114	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
5	oder c?	Blau  2	3	108	10	3	1	3	5	1	3		10	3	1	3	5	1	3		0	0	0
5	C	Blau  1	3	105	10	3	1	3	5	1	3		10	3	1	3	5	1	3		0	0	0
5	nein	Blau  3	3	97	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
5	jup,a	Weiﬂ  2	3	97	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
5	was macht das f¸r nen sinn?	Blau  3	3	90	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
5	bisher waren die Runden f¸r blau nicht so gut...	Blau  1	3	87	10	4	1	3	9	4	3		8	4	2	3	9	4	3		0	0	0
5	jap 	Blau  2	3	83	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
5	das stimmt	Blau  2	3	80	10	4	1	3	9	4	3		10	4	1	1	9	4	3		0	0	0
5	c	Blau  1	3	76	10	3	1	3	5	1	3		10	3	1	3	5	1	3		0	0	0
5	das ist sublektiv	Weiﬂ  1	3	75	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
5	ja aber a gibts 20	Blau  3	3	73	10	1	1	3	3	1	3		8	1	1	3	3	1	2		0	0	0
5	ja oder null	Blau  2	3	66	10	4	1	3	9	4	3		8	4	1	3	9	4	2		0	0	0
5	meist stimmte die info nur dann nicht, wenn y angegeben wurde	Weiﬂ  2	3	63	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
5	warum 10 wenn man auch 20 haben kann	Blau  3	3	56	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
5	wenn es stimmt, bisher war die info 2x schon falsch	Blau  1	3	53	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
5	und alle haben x bekommen	Blau  3	3	49	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
5	ja das stimmt	Blau  2	3	47	10	4	1	3	9	4	3		10	4	1	1	9	4	3		0	0	0
5	oder y und dann gibts auch 20 	Blau  2	3	38	10	4	1	3	9	4	3		8	4	1	3	9	4	2		0	0	0
5	oder 10 aber nicht null	Blau  2	3	30	10	4	1	3	9	4	3		8	4	1	3	9	4	2		0	0	0
5	okay, dann a (auf eure verantwortung!)	Blau  1	3	30	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
5	wenn alle x haben ist es sehr wahscheinlich	Blau  3	3	27	10	4	1	3	9	4	3		7	4	1	3	9	4	3		0	0	0
5	ja a	Blau  3	3	22	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
5	okay 	Blau  2	3	21	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
5	dan a#	Blau  2	3	19	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
5	wenn das falsch ist immer c	Blau  3	3	6	10	3	1	3	5	1	3		10	3	1	2	5	1	3		0	0	0
5	und wehe das scheiﬂ Ding l¸gt schon wieder	Blau  1	3	1	7	4	1	2	9	4	3		8	4	1	2	9	4	3		0	0	0
5	x	Weiﬂ  1	4	120	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
5	x	Weiﬂ  2	4	119	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
5	X	Weiﬂ  3	4	118	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
5	cool, dann A	Weiﬂ  1	4	111	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
5	also alternative A w‰hlen	Weiﬂ  3	4	109	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
5	also a	Blau  1	4	108	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
5	dann a	Blau  2	4	108	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
5	a	Weiﬂ  2	4	99	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
6	y	Weiﬂ  3	1	99999	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
6	X	Weiﬂ  1	1	117	2	4	1	3	9	4	3		2	4	1	3	9	4	3		1	1	1
6	weiﬂ 2?	Blau  1	1	101	10	4	5	3	9	4	3		10	4	5	3	9	4	3		0	0	0
6	y	Weiﬂ  2	1	99	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
6	blau?	Blau  1	1	82	10	4	3	3	9	4	3		10	4	2	3	9	4	3		0	0	0
6	b oder c ?	Blau  1	1	72	10	4	1	3	9	4	3		10	4	2	3	9	4	3		0	0	0
6	C	Blau  2	1	70	10	3	1	3	5	1	3		10	3	1	3	5	1	3		0	0	0
6	also ist alternative B mit groﬂer wahrscheinlichkeit f¸r alle am besten (in summe)	Weiﬂ  2	1	58	3	2	1	3	4	4	2		3	3	1	3	5	1	2		0	0	0
6	@ weiﬂ nur noch x angeben wenn gefragt wird	Weiﬂ  1	1	46	10	4	2	3	9	2	3		10	4	2	3	9	4	3		0	0	0
6	ja aber bei x iss doof 	Blau  1	1	41	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
6	ihr seid doof	Weiﬂ  1	1	23	10	4	1	2	9	4	3		10	4	1	2	9	4	3		0	0	0
6	wieso denn so frech werden? habt euch lieb	Weiﬂ  2	1	10	10	4	1	2	9	4	3		10	4	1	3	9	4	3		0	0	0
6	du sitz neben mir^1	Weiﬂ  1	1	2	10	4	1	3	9	4	3		10	4	4	3	9	4	3		0	0	0
6	y	Weiﬂ  2	2	120	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
6	Y	Weiﬂ  1	2	118	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
6	x	Weiﬂ  3	2	112	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
6	dann a	Weiﬂ  2	2	108	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
6	wieso denn a?	Blau  1	2	97	10	1	1	3	3	4	3		10	4	1	3	9	4	3		0	0	0
6	blˆd f¸r die blauen, a zu w‰hlen	Weiﬂ  1	2	86	10	4	3	2	9	4	3		10	4	3	3	9	4	3		0	0	0
6	oder b dann hat weiﬂﬂ punkte auch wenn es x sein sollte und auf jeden fall 10	Weiﬂ  3	2	78	10	2	2	3	4	2	1		4	2	1	3	4	4	3		0	0	0
6	weil die situationen nicht eindeutig sind und sonst gehen alle leer aus	Weiﬂ  2	2	72	10	4	1	3	9	4	3		7	4	1	3	9	4	2		0	0	0
6	weiﬂ geht auf b?	Weiﬂ  3	2	47	10	2	1	3	9	4	3		10	2	2	3	4	4	3		0	0	0
6	weiﬂ hat keine punkte bei x und b	Blau  1	2	43	10	4	1	3	9	4	3		10	4	3	3	9	4	1		0	0	0
6	stimmt meinte a sorry	Weiﬂ  3	2	27	10	1	1	3	9	1	3		10	1	1	3	3	1	3		0	0	0
6	also weiﬂ a?	Weiﬂ  3	2	16	10	1	1	3	9	1	3		10	1	2	3	3	4	3		0	0	0
6	jo	Weiﬂ  2	2	13	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
6	dann m¸ssen wohl alle blauen auf c 	Blau  1	2	6	10	3	3	3	9	4	3		10	3	2	3	5	4	3		0	0	0
6	Blau C w‰hlen!!!	Blau  3	2	4	10	3	3	3	9	4	3		10	3	2	3	5	4	3		0	0	0
6	x	Weiﬂ  2	3	120	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
6	X	Weiﬂ  1	3	119	2	4	1	3	9	4	3		2	4	1	3	9	4	3		1	1	1
6	y	Weiﬂ  3	3	119	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
6	a	Weiﬂ  2	3	117	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
6	x, a ?	Weiﬂ  3	3	109	10	1	1	3	3	2	3		10	1	1	3	8	1	3		0	0	0
6	na dann, A ist besser	Weiﬂ  1	3	109	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
6	Blau?	Weiﬂ  2	3	62	10	4	3	3	9	4	3		10	4	3	3	9	4	3		0	0	0
6	k	Blau  2	3	47	10	4	6	3	9	4	3		10	4	1	3	9	4	3		0	0	0
6	k	Blau  1	3	39	10	4	6	3	9	4	3		10	4	1	3	9	4	3		0	0	0
6	k	Blau  3	3	24	10	4	6	3	9	4	3		10	4	1	3	9	4	3		0	0	0
6	c? falls doch y	Blau  2	3	6	10	3	1	3	5	2	3		4	3	2	3	5	4	3		0	0	0
6	y	Weiﬂ  2	4	99999	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
6	X	Weiﬂ  1	4	119	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
6	Weiﬂ 3???	Blau  3	4	99	10	4	5	3	9	4	3		10	4	5	3	9	4	3		0	0	0
6	weiﬂ 3?	Weiﬂ  2	4	97	10	4	4	3	9	4	3		10	4	4	3	9	4	3		0	0	0
6	Alt C	Blau  2	4	85	10	3	1	3	5	1	3		10	3	1	3	5	1	3		0	0	0
6	alle blauen c nehmen 	Blau  1	4	82	10	3	1	3	9	4	3		10	3	2	3	5	4	3		0	0	0
6	jo	Blau  2	4	78	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
6	gut	Blau  1	4	71	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
6	y	Weiﬂ  3	4	68	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
6	dann erst recht c	Blau  1	4	58	10	3	1	3	5	1	3		10	3	1	3	5	1	3		0	0	0
6	von mˆglichen 100 Punkten stehen momentan 30 bei mir im Konto	Blau  3	4	57	10	4	1	3	9	4	3		8	4	1	3	9	4	3		0	0	0
6	okay dann sollten die weiﬂen B	Weiﬂ  1	4	49	10	2	1	3	9	4	3		10	2	2	3	4	4	3		0	0	0
6	bei mir 90	Weiﬂ  2	4	44	10	4	1	3	9	4	3		8	4	1	3	9	4	3		0	0	0
6	bei mir 60 (Y)	Blau  1	4	36	10	4	1	3	9	4	3		8	4	1	3	9	4	3		0	0	0
6	dann w‰re c nur fair	Blau  3	4	30	10	3	1	3	5	1	3		3	3	1	3	5	1	1		0	0	0
6	ja	Blau  1	4	27	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
6	cccccccccc	Blau  2	4	22	10	3	1	3	5	1	3		10	3	1	3	5	1	3		0	0	0
6	und dann entscheidet der zufall	Blau  1	4	19	7	4	1	3	9	4	3		8	4	1	3	9	4	3		0	0	0
6	also c	Blau  1	4	14	10	3	1	3	5	1	3		10	3	1	3	5	1	3		0	0	0
6	zecken+	Weiﬂ  2	4	10	10	4	1	2	9	4	3		10	4	1	2	9	4	3		0	0	0
6	neige es	Blau  1	4	5	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
6	B	Weiﬂ  1	4	3	10	2	1	3	4	1	3		10	2	1	3	4	1	3		0	0	0
7	X	Weiﬂ  3	1	120	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
7	x	Weiﬂ  1	1	119	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
7	y	Weiﬂ  2	1	116	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
7	WEr hat wie viele Punkte bisher?	Blau  3	1	114	10	4	1	3	9	4	1		10	4	1	3	9	4	3		0	0	0
7		Blau  3	1	114	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
7	geht weiﬂ auf a?	Weiﬂ  2	1	105	10	1	2	3	9	4	3		10	1	2	3	3	4	3		0	0	0
7	klaro	Weiﬂ  1	1	98	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
7	ich glaube A ist besser	Weiﬂ  3	1	97	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
7	gibt 20 f¸r beide mit relativ groﬂer wahrscheinlichkeit	Weiﬂ  1	1	86	3	4	1	3	9	4	2		7	4	1	3	9	4	2		0	0	0
7	blau: C?!?!?!	Blau  3	1	85	10	3	2	3	9	4	3		10	3	2	3	5	4	3		0	0	0
7	blau sollte auch auf a gehen	Weiﬂ  2	1	74	10	1	3	3	9	4	3		10	1	3	3	3	4	3		0	0	0
7		Weiﬂ  2	1	74	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
7	wieso C, wenn A mehr bringt? o.O	Weiﬂ  3	1	69	10	1	1	3	3	1	3		7	1	1	3	3	1	2		0	0	0
7	weiﬂ nicht, blau ist eher im nachteil insgesamt	Blau  2	1	61	4	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
7	a?	Blau  1	1	60	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
7	hatte ich schon zwei mal = 2 x 0 = Null Punkte	Blau  3	1	57	10	4	1	3	9	4	3		7	4	1	3	9	4	3		0	0	0
7	weil der weiﬂ nix gˆnnt	Weiﬂ  2	1	54	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
7	Scheiﬂ auf die Info!	Blau  3	1	52	10	4	1	2	9	4	3		10	4	1	2	9	4	3		0	0	0
7	mimimi	Weiﬂ  2	1	48	10	4	1	2	9	4	3		10	4	1	3	9	4	3		0	0	0
7	also blau c?	Blau  2	1	40	10	3	1	3	9	4	3		10	3	2	3	5	4	3		0	0	0
7	C!	Blau  3	1	36	10	3	1	3	5	1	3		10	3	1	3	5	1	3		0	0	0
7	nein, A gibt 20 	Weiﬂ  1	1	33	10	1	1	3	3	1	3		7	1	1	3	3	1	2		0	0	0
7	weiﬂe auch, nicht das wir immer Vorteil haben ---	Weiﬂ  3	1	33	3	4	2	3	9	4	3		10	3	2	3	9	4	3		0	0	0
7	ok	Blau  1	1	32	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
7	sehr logisch.... sehr..... 	Weiﬂ  3	1	14	10	4	1	3	9	4	3		10	4	1	2	9	4	3		0	0	0
7	reichtum f¸r alle --> A	Weiﬂ  1	1	13	3	1	1	3	3	1	2		3	1	1	3	3	1	2		0	0	0
7	eben	Weiﬂ  2	1	7	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
7	ok	Weiﬂ  3	1	5	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
7	a	Weiﬂ  2	1	2	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
7	Dann lass doch mal sehen wer wie reich ist bisher	Blau  3	1	0	10	4	1	3	9	4	1		10	4	1	3	9	4	3		0	0	0
7	x	Weiﬂ  3	2	99999	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
7		Weiﬂ  3	2	120	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
7	Y	Weiﬂ  2	2	120	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
7	y	Weiﬂ  1	2	116	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
7	w‰hlt B	Weiﬂ  2	2	112	10	2	1	3	4	1	3		10	2	1	3	4	1	3		0	0	0
7	B oder C	Blau  1	2	105	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
7	b	Weiﬂ  3	2	100	10	2	1	3	4	1	3		10	2	1	3	4	1	3		0	0	0
7	C	Blau  3	2	94	10	3	1	3	5	1	3		10	3	1	3	5	1	3		0	0	0
7	C	Blau  3	2	92	10	3	1	3	5	1	3		10	3	1	3	5	1	3		0	0	0
7	C	Blau  3	2	90	10	3	1	3	5	1	3		10	3	1	3	5	1	3		0	0	0
7	C	Blau  3	2	89	10	3	1	3	5	1	3		10	3	1	3	5	1	3		0	0	0
7	C	Blau  3	2	88	10	3	1	3	5	1	3		10	3	1	3	5	1	3		0	0	0
7	:D	Blau  2	2	87	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
7	wenn drei gegen drei lost der computer 	Blau  1	2	87	8	4	1	3	9	4	3		8	4	1	3	9	4	3		0	0	0
7	C	Blau  3	2	86	10	3	1	3	5	1	3		10	3	1	3	5	1	3		0	0	0
7	aber nur zwischen den 2 optionen	Blau  2	2	69	10	4	1	3	9	4	3		8	4	1	3	9	4	3		0	0	0
7	blau 2 w‰hl C 	Blau  1	2	68	10	3	2	3	9	4	3		10	3	4	3	5	4	3		0	0	0
7	ja eben =) 	Blau  1	2	64	10	4	1	3	9	4	3		10	4	1	1	9	4	3		0	0	0
7	jap	Blau  2	2	62	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
7	C	Blau  3	2	59	10	3	1	3	5	1	3		10	3	1	3	5	1	3		0	0	0
7	b ist fairer	Weiﬂ  2	2	56	3	2	1	3	4	1	3		10	2	1	3	4	1	1		0	0	0
7	und weiﬂ wird f¸r b w‰hlen 	Blau  1	2	56	10	2	3	3	9	4	3		10	2	3	3	4	4	3		0	0	0
7	weiﬂ soll auch C	Blau  3	2	48	10	3	3	3	9	4	3		10	3	3	3	5	4	3		0	0	0
7	wer garantiert denn, dass weiﬂ nicht l¸gt ?	Blau  2	2	43	5	4	1	3	9	4	3		5	4	3	2	9	4	3		0	0	0
7	blau h‰lt niichts von fair 	Weiﬂ  3	2	38	10	4	3	3	9	4	3		10	4	3	2	9	4	3		0	0	0
7	dann seit ihr cool	Blau  3	2	33	10	4	1	3	9	4	3		10	4	3	3	9	4	3		0	0	0
7	nimmt c	Blau  3	2	27	10	3	1	3	5	1	3		10	3	1	3	5	1	3		0	0	0
7	seid*	Weiﬂ  2	2	22	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
7	oder so	Blau  3	2	17	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
7	y	Weiﬂ  3	3	120	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
7	^X	Weiﬂ  2	3	116	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
7	y	Weiﬂ  1	3	115	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
7	blau nimmt c	Blau  1	3	108	10	3	2	3	9	4	3		10	3	2	3	5	4	3		0	0	0
7	schwer zu glauben, dass die infos zu 70% wahr sein sollen	Weiﬂ  3	3	103	7	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
7	dann nimmt weiﬂ wohl a	Weiﬂ  1	3	97	10	1	2	3	9	4	3		10	1	2	3	3	4	3		0	0	0
7	und computer entscheidet	Weiﬂ  1	3	92	7	4	1	3	9	4	3		8	4	1	3	9	4	3		0	0	0
7	ihr habt doch 2 mal y	Blau  1	3	79	10	4	1	3	9	4	3		8	4	3	3	9	4	3		0	0	0
7	@weiﬂ sagt ab jetzt nut noch dass x gegeben wird...	Weiﬂ  2	3	74	10	4	2	3	9	4	3		10	4	2	3	9	4	3		0	0	0
7	warum solltet ihr dann a nehmen?	Blau  1	3	67	10	1	1	3	9	4	3		10	4	3	3	9	4	3		0	0	0
7	a hat im falle x f¸r beide einen vorteil	Weiﬂ  3	3	54	3	1	1	3	3	2	3		3	1	1	3	3	1	2		0	0	0
7	ja aber y ist doch wahrscheinlciher	Blau  1	3	39	10	4	1	3	9	4	3		8	4	1	3	9	4	3		0	0	0
7	und f¸r fall y wenigstens f¸r einen	Weiﬂ  3	3	35	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
7	b und c haben keines von beiden	Weiﬂ  3	3	18	10	4	1	3	9	4	3		7	4	1	3	9	4	3		0	0	0
7	x	Weiﬂ  1	4	120	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
7	y	Weiﬂ  3	4	120	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
7	y	Weiﬂ  2	4	116	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
7	y, a?	Weiﬂ  1	4	107	10	1	1	3	3	2	3		10	1	1	3	3	1	3		0	0	0
7	a	Weiﬂ  3	4	107	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
7	egal was, aber a f¸r wei?	Weiﬂ  1	4	95	10	1	1	3	9	4	3		10	1	2	3	3	4	3		0	0	0
7	ﬂ	Weiﬂ  1	4	91	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
7	weiﬂ will a? was das denn f¸r ne logik?	Blau  3	4	79	10	1	1	3	9	4	3		10	4	3	3	9	4	3		0	0	0
7	b	Weiﬂ  2	4	75	10	2	1	3	4	1	3		10	2	1	3	4	1	3		0	0	0
7	naja x kann ja trotzdem kommen	Weiﬂ  3	4	62	10	4	1	3	9	4	3		7	4	1	3	9	4	3		0	0	0
7	und dann hat keiner was	Weiﬂ  3	4	56	10	4	1	3	9	4	3		8	4	1	3	9	4	2		0	0	0
7	Blau dann C?	Weiﬂ  1	4	33	10	3	1	3	9	4	3		10	3	3	3	5	1	3		0	0	0
7	deswegen c	Blau  2	4	26	10	3	1	3	5	1	3		10	3	1	3	5	1	3		0	0	0
7	dann ists 50:50	Weiﬂ  1	4	25	10	4	1	3	9	4	3		8	4	1	3	9	4	3		0	0	0
7	das macht keinen sind	Weiﬂ  3	4	16	10	4	1	3	9	4	3		10	4	1	2	9	4	3		0	0	0
