Period	whites_chat	PlayerName	GroupPlay	TimeInfoPayoffStructureChatMessage	Dimension1_C	Dimension2_C	Dimension3_C	Dimension4_C	Dimension5_C	Dimension6_C	Dimension7_C	Dimension8_C	Dimension9_C	Dimension10_C	Dimension1_H	Dimension2_H	Dimension3_H	Dimension4_H	Dimension5_H	Dimension6_H	Dimension7_H	Dimension8_H	Dimension9_H	Dimension10_H	lie_c	lie_h	lie
7	also A	Weiﬂ  1	2	49	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
7	dann x a	Weiﬂ  2	2	46	10	1	1	3	3	1	3	0	4	0	10	1	1	3	8	2	3	0	4	0	0	0	0
7	ok	Weiﬂ  3	2	44	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	y	Weiﬂ  3	3	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
7	x	Weiﬂ  2	3	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
7		Weiﬂ  2	3	60				3				1										1			0	0	0
7	y	Weiﬂ  1	3	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
7	also wieder B?	Weiﬂ  1	3	51	10	2	1	3	4	2	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
7	okay.. 	Weiﬂ  2	3	50	10	2	1	3	4	2	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	alle oder keiner	Weiﬂ  1	3	49	3	2	1	3	4	1	2	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	ok	Weiﬂ  1	3	44	10	2	1	3	4	2	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	aber wir sagen, dass es sicher y ist..also 3 mal y war	Weiﬂ  2	3	38	10	2	1	3	4	2	3	0	3	1	10	4	1	3	9	4	3	0	4	1	0	0	0
7	jou	Weiﬂ  3	3	38	10	2	1	3	4	2	3	0	3	1	10	4	1	3	9	4	3	0	4	1	0	0	0
7	sonst nehmen die wieder c	Weiﬂ  2	3	35	10	2	1	3	4	2	3	0	2	0	10	4	1	3	9	4	3	0	2	0	0	0	0
7	die blauen habens etwas schlechter die armen	Weiﬂ  1	3	34	3	4	1	3	9	4	1	0	3	0	10	4	1	3	9	4	3	0	3	0	0	0	0
7	nein das ist gemein	Weiﬂ  1	3	25	3	4	1	3	9	4	1	0	1	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	wir sagen die wahrheit!!!!!	Weiﬂ  1	3	20	3	4	1	3	9	4	1	0	1	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7		Weiﬂ  1	3	20				3				1										1			0	0	0
7	die nehmen eh c	Weiﬂ  3	3	18	10	4	1	3	9	4	3	0	2	0	10	4	1	3	9	4	3	0	2	0	0	0	0
7	galube ich nicht	Weiﬂ  1	3	14	10	4	1	3	9	4	3	0	1	0	9	4	1	3	9	4	3	0	1	0	0	0	0
7	weils f¸r die schlauer ist	Weiﬂ  3	3	10	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	2	0	0	0	0
7	wieso sollen wir die wahrheit sage? was ein quarsch	Weiﬂ  2	3	6	10	4	1	3	9	4	3	0	3	1	10	4	1	2	9	4	3	0	4	0	0	0	0
7	ist egal was die nehemn	Weiﬂ  1	3	5	10	4	1	3	9	4	3	0	3	1	10	4	1	3	9	4	3	0	3	0	0	0	0
7	ist es nicht	Weiﬂ  2	3	1	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
8	x	Weiﬂ  2	1	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
8	x	Weiﬂ  1	1	58	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
8	x	Weiﬂ  3	1	53	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
8	ok :D	Weiﬂ  2	1	50	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
8	dann a 	Weiﬂ  2	1	48	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
8	okay.. also alternative a	Weiﬂ  1	1	48	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
8	dann x a	Weiﬂ  3	1	48	10	1	1	3	3	1	3	0	4	0	10	1	1	3	8	2	3	0	4	0	0	0	0
8	siii	Weiﬂ  2	1	44	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
8	endlich nochmal eindeutig :D	Weiﬂ  1	1	36	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
8	ja man aber kˆnnte auch falsch sein :D	Weiﬂ  2	1	26	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
8	aber egal	Weiﬂ  2	1	21	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
8	buyout 10 ist dann sicher	Weiﬂ  3	1	12	8	4	1	3	9	4	3	0	4	0	4	4	1	3	9	4	3	0	4	0	0	0	0
8	risiko.. kann sich ja nur auf das verlassen	Weiﬂ  2	1	12	10	4	1	3	9	4	3	0	4	0	7	4	1	3	9	4	3	0	4	0	0	0	0
8	ja.. diea mren baluen	Weiﬂ  2	1	5	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	3	0	0	0	0
8	wenn y eintritt	Weiﬂ  3	1	4	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
8	armen	Weiﬂ  2	1	3	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
8	meine ich	Weiﬂ  2	1	1	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
8	x	Weiﬂ  2	2	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
8	y	Weiﬂ  1	2	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
8	x	Weiﬂ  3	2	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
8	okay also X und A	Weiﬂ  1	2	53	10	1	1	3	3	1	3	0	4	0	10	1	1	3	8	2	3	0	4	0	0	0	0
8	gut dann also a	Weiﬂ  3	2	50	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
8	jou	Weiﬂ  2	2	43	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
8	Gesundheit, wenn es eben einer von euhc war	Weiﬂ  1	2	28				3				1										1			0	0	0
8	x	Weiﬂ  2	3	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
8	y	Weiﬂ  3	3	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
8	y	Weiﬂ  1	3	58	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
8	a oder b?	Weiﬂ  3	3	51	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
8	b	Weiﬂ  1	3	40	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
8	okay	Weiﬂ  3	3	36	10	2	1	3	4	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
8	ich w¸rde A sagen, weil wenn wir B sagen, w‰hlen die Blaue C aus	Weiﬂ  2	3	24	10	2	1	3	4	4	3	0	3	1	10	1	1	3	3	1	3	0	2	0	0	0	0
8	tun sie eh	Weiﬂ  1	3	16	10	4	1	3	9	4	3	0	2	0	10	4	1	3	9	4	3	0	2	0	0	0	0
8	also was?	Weiﬂ  3	3	6	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
8	und dann kˆnnten wir 0 bekommen	Weiﬂ  2	3	5	8	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
8	wir kˆnnen nur auf 50/50 rechnen	Weiﬂ  1	3	1	8	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
8	x A	Weiﬂ  2	3	1	10	1	1	3	3	1	3	0	4	0	10	1	1	3	8	2	3	0	4	0	0	0	0
9	y	Weiﬂ  1	1	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
9	y	Weiﬂ  3	1	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
9	y	Weiﬂ  2	1	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
9	perfekt..	Weiﬂ  3	1	55	10	2	1	3	4	2	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
9	also b	Weiﬂ  3	1	53	10	2	1	3	4	2	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
9	dann B	Weiﬂ  1	1	47	10	2	1	3	4	2	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
9	wobei die anderen vermulich dann c nehmen	Weiﬂ  3	1	45	10	4	1	3	9	4	3	0	2	0	10	4	1	3	9	4	3	0	2	0	0	0	0
9	ok nach der spieltheorie m¸ssen wir die blauen wohl von b ¸berzeugen	Weiﬂ  2	1	42	10	4	1	3	9	4	3	0	3	0	10	2	1	3	4	1	3	0	3	0	0	0	0
9	ja aber dann wird ja ausgelost	Weiﬂ  2	1	36	10	4	1	3	9	4	3	0	3	0	8	4	1	3	9	4	3	0	4	0	0	0	0
9	ja haha	Weiﬂ  1	1	34	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
9	also kˆnnen sie auch verlieren	Weiﬂ  2	1	30	10	4	1	3	9	4	3	0	3	0	8	4	1	3	9	4	3	0	3	0	0	0	0
9	hier handelt jeder nach seinem vorteil.	Weiﬂ  3	1	29	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
9	die w‰hlen c	Weiﬂ  3	1	20	10	4	1	3	9	4	3	0	2	0	10	4	1	3	9	4	3	0	2	0	0	0	0
9	ich ¸berzeug sie	Weiﬂ  2	1	6	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	1	0	0	0	0
9	x	Weiﬂ  1	2	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
9	y	Weiﬂ  3	2	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
9	x	Weiﬂ  2	2	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
9	dann x und a	Weiﬂ  1	2	55	10	1	1	3	3	1	3	0	4	0	10	1	1	3	8	2	3	0	4	0	0	0	0
9	a?	Weiﬂ  2	2	55	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
9	dann x a	Weiﬂ  3	2	53	10	1	1	3	3	1	3	0	4	0	10	1	1	3	8	2	3	0	4	0	0	0	0
9	"zehn Sekunden! Rekord! ;-)"	Weiﬂ  2	2	35	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
9	sagen wir, dass wir 3 mal x hatten	Weiﬂ  3	2	32	10	4	1	3	9	4	3	0	3	1	10	4	1	3	9	4	3	0	4	1	0	0	0
9	interessiert doch keinen	Weiﬂ  1	2	22	10	4	1	3	9	4	3	0	3	0	10	4	1	2	9	4	3	0	4	0	0	0	0
9	doch 	Weiﬂ  3	2	16	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
9	einfach, dass wir von x ausgehen	Weiﬂ  2	2	12	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	1	0	0	0
9	einfach sagen situation x also alternative a	Weiﬂ  1	2	7	10	4	1	3	9	4	3	0	3	0	10	1	1	3	8	2	3	0	4	0	0	0	0
9	x	Weiﬂ  1	3	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
9	y	Weiﬂ  2	3	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
9	y	Weiﬂ  3	3	57	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
9	ok dann gehen wir von y aus?	Weiﬂ  1	3	50	10	2	1	3	4	2	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
9	jop und spielen mit \qoffen Karten\q?	Weiﬂ  2	3	34	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
9	vielleicht gibt es generell nur x	Weiﬂ  3	3	30	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
9	ja offene	Weiﬂ  1	3	26	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
9	nein gab auch schon y	Weiﬂ  1	3	17	10	2	1	3	4	2	3	0	4	0	8	4	1	3	9	4	3	0	4	0	0	0	0
9	also B?	Weiﬂ  1	3	10	10	2	1	3	4	2	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
9	Perfekt also Y und B	Weiﬂ  2	3	10	10	2	1	3	4	2	3	0	4	0	10	2	1	3	8	2	3	0	4	0	0	0	0
9	alle oder keiner	Weiﬂ  1	3	7	3	2	1	3	4	1	2	0	3	0	3	4	1	3	9	4	3	0	4	0	0	0	0
9	ok	Weiﬂ  1	3	3	10	2	1	3	4	2	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
10	y	Weiﬂ  2	1	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
10	x	Weiﬂ  1	1	58	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
10	x	Weiﬂ  3	1	54	2	4	1	3	9	4	3	0	4	0	2	4	1	3	9	4	3	0	4	0	1	1	1
10	also a	Weiﬂ  2	1	50	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
10	x a	Weiﬂ  3	1	42	10	1	1	3	3	1	3	0	4	0	10	1	1	3	8	2	3	0	4	0	0	0	0
10	wir sagen aber alle drei hatten x	Weiﬂ  2	1	41	10	4	1	3	9	4	3	0	3	1	10	4	1	3	9	4	3	0	4	1	0	0	0
10	jou	Weiﬂ  1	1	39	10	4	1	3	9	4	3	0	3	1	10	4	1	3	9	4	3	0	4	0	0	0	0
10	die w‰hlen sonst nie a	Weiﬂ  2	1	37	10	4	1	3	9	4	3	0	2	0	10	4	1	3	9	4	3	0	2	0	0	0	0
10	kein bock auf ne 0	Weiﬂ  2	1	33	10	4	1	3	9	4	1	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
10	x	Weiﬂ  1	2	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
10	x	Weiﬂ  3	2	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
10	y	Weiﬂ  2	2	56	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
10	okay x	Weiﬂ  3	2	51	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
10	und a	Weiﬂ  3	2	49	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
10	a nehmen?	Weiﬂ  2	2	48	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
10	1?	Weiﬂ  3	2	41	10	4	4	3	9	4	3	0	4	0	10	4	4	3	9	4	3	0	4	0	0	0	0
10	jaaaa, was sonst?	Weiﬂ  1	2	22	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
10	h‰?	Weiﬂ  1	2	16				3				1			10	4	1	3	9	4	3	0	4	0	0	0	0
10	"B;-P"	Weiﬂ  3	2	16				3				1			10	2	1	3	4	1	3	0	4	0	0	0	0
10	"lass mal c nehmen ;-)"	Weiﬂ  2	2	8				3				1			10	4	1	3	9	4	3	0	4	0	0	0	0
10	neeee	Weiﬂ  2	2	5				3				1			10	4	1	3	9	4	3	0	4	0	0	0	0
10	hahaha	Weiﬂ  3	2	5				3				1			10	4	1	3	9	4	3	0	4	0	0	0	0
10	x	Weiﬂ  1	3	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
10	x	Weiﬂ  2	3	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
10	y	Weiﬂ  3	3	57	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
10	ok	Weiﬂ  3	3	53	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
10	also A	Weiﬂ  1	3	52	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
10	jap	Weiﬂ  2	3	48	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
10	ja	Weiﬂ  3	3	48	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
10	hoffetnlcih stimmt das auch f¸r die blauen	Weiﬂ  3	3	37	3	4	1	3	9	4	1	0	3	0	9	4	1	3	9	4	3	0	3	0	0	0	0
10	die habens ja durshnlcihttlich schlechter	Weiﬂ  3	3	31	3	4	1	3	9	4	1	0	3	0	8	4	1	3	9	4	3	0	3	0	0	0	0
10	*durchschnittlich	Weiﬂ  3	3	23	3	4	1	3	9	4	1	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
10	ja stimmt	Weiﬂ  2	3	22	3	4	1	3	9	4	1	0	3	0	10	4	1	1	9	4	3	0	4	0	0	0	0
10	ich hab bis jetzt nur 20 punkte in jeder runde	Weiﬂ  2	3	16	3	4	1	3	9	4	1	0	3	0	8	4	1	3	9	4	3	0	4	0	0	0	0
10	die armen :P	Weiﬂ  3	3	13	3	4	1	3	9	4	1	0	3	0	10	4	1	3	9	4	3	0	3	0	0	0	0
10	ja das ist doch total gut und viel	Weiﬂ  3	3	0	3	4	1	3	9	4	1	0	3	0	8	4	1	3	9	4	3	0	4	0	0	0	0
11	x	Weiﬂ  2	1	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
11	x	Weiﬂ  1	1	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
11	x	Weiﬂ  3	1	56	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
11	ok ja dann mal a ne	Weiﬂ  1	1	51	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
11	also A	Weiﬂ  3	1	50	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
11	jap	Weiﬂ  2	1	46	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
11	genau 	Weiﬂ  3	1	37	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
11	waren bei mir alle runden bis auf 1....	Weiﬂ  3	1	25	8	4	1	3	9	4	3	0	4	0	8	4	1	3	9	4	3	0	4	0	0	0	0
11	alos X und A	Weiﬂ  3	1	18	10	1	1	3	3	1	3	0	4	0	10	1	1	3	8	2	3	0	4	0	0	0	0
11	ja bei mir bis auf zwei	Weiﬂ  1	1	7	10	4	1	3	9	4	3	0	4	0	8	4	1	3	9	4	3	0	4	0	0	0	0
11	y	Weiﬂ  1	2	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
11	y	Weiﬂ  3	2	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
11	x	Weiﬂ  2	2	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
11	dann wohl y	Weiﬂ  2	2	56	10	2	1	3	4	2	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
11	mjooaah	Weiﬂ  3	2	48	10	2	1	3	4	2	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
11	also b?	Weiﬂ  3	2	42	10	2	1	3	4	2	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
11	jou, auch wenn blau da nicht mitziehen wird	Weiﬂ  2	2	28	10	2	1	3	4	2	3	0	2	0	10	4	1	3	9	4	3	0	2	0	0	0	0
11	meist schon, bei mir zumindest bisher	Weiﬂ  3	2	11	10	2	1	3	4	2	3	0	1	0	10	4	1	3	9	4	3	0	1	0	0	0	0
11	x	Weiﬂ  1	3	58	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
11	x	Weiﬂ  3	3	53	2	4	1	3	9	4	3	0	4	0	2	4	1	3	9	4	3	0	4	0	1	1	1
11	also a..	Weiﬂ  1	3	46	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
11	weiﬂ 2??	Weiﬂ  1	3	42	10	4	1	3	9	4	3	0	4	0	10	4	4	3	9	4	3	0	4	0	0	0	0
11	ich habs vergessen :D aber ist ja egal	Weiﬂ  2	3	39	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
11	hahaaaaa	Weiﬂ  2	3	37	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
11	:DDDD	Weiﬂ  1	3	35	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
11	:D	Weiﬂ  2	3	33	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
11		Weiﬂ  2	3	33	10	4	1	3	9	4	3	0	4	0								1			0	0	0
11	okay..wir sagen drei mal x und nehmen a	Weiﬂ  1	3	28	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	1	0	0	0
11	ich hab gerade an etwas anderes gedacht :D	Weiﬂ  2	3	25	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
11	20 f¸r alle	Weiﬂ  1	3	25	10	4	1	3	9	4	3	0	4	0	8	4	1	3	9	4	2	0	4	0	0	0	0
11	ja	Weiﬂ  2	3	22	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
11	:D	Weiﬂ  2	3	20	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
11	ohjeee	Weiﬂ  2	3	19	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
11	ich eumel	Weiﬂ  2	3	15	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
11	wir kˆnnen damit nicht verlieren, also alles gut	Weiﬂ  1	3	9	10	4	1	3	9	4	3	0	4	0	4	4	1	3	9	4	3	0	4	0	0	0	0
11	aber egal :D wenigstens bei euch eindeutig :D	Weiﬂ  2	3	5	10	4	1	3	9	4	3	0	4	0	10	4	2	3	9	4	3	0	4	0	0	0	0
11	genau	Weiﬂ  2	3	2	10	4	1	3	9	4	3	0	4	0	10	4	1	1	9	4	3	0	4	0	0	0	0
12	x	Weiﬂ  2	1	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
12	y	Weiﬂ  1	1	58	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
12	mist	Weiﬂ  2	1	55	10	4	1	3	9	4	3	0	4	0	10	4	1	2	9	4	3	0	4	0	0	0	0
12	y	Weiﬂ  3	1	55	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
12	okay.. also y.. 	Weiﬂ  2	1	48	10	2	1	3	4	2	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
12	die werden aber kein B nehmen, sondern c	Weiﬂ  2	1	41	10	2	1	3	4	2	3	0	2	0	10	4	1	3	9	4	3	0	2	0	0	0	0
12	geanu also y und B	Weiﬂ  1	1	40	10	2	1	3	4	2	3	0	4	0	10	2	1	1	8	2	3	0	4	0	0	0	0
12	was tun wir?	Weiﬂ  2	1	38	10	4	1	3	9	4	3	0	3	0	10	4	2	3	9	4	3	0	4	0	0	0	0
12	offene Karten 	Weiﬂ  1	1	27	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
12	also wenn dann X rauskommt bekommen wir 0	Weiﬂ  3	1	23	10	4	1	3	9	4	3	0	3	0	8	4	2	3	9	4	3	0	4	0	0	0	0
12	die nehmen kein B..sonst w¸rden die bei x ler ausgehen	Weiﬂ  2	1	23	10	4	1	3	9	4	3	0	3	0	8	4	1	3	9	4	3	0	2	0	0	0	0
12	keine offenen karten	Weiﬂ  2	1	17	10	4	1	3	9	4	3	0	3	1	10	4	1	3	9	4	3	0	4	0	0	0	0
12	was ein k‰se	Weiﬂ  2	1	14	10	4	1	3	9	4	3	0	3	0	10	4	1	2	9	4	3	0	4	0	0	0	0
12	letzte rudne wo es so war haben die B geno,men	Weiﬂ  1	1	9	10	4	1	3	9	4	3	0	3	0	7	4	1	3	9	4	3	0	1	0	0	0	0
12	Ich w¸rde mit X und A gehen	Weiﬂ  3	1	9	10	2	1	3	4	4	3	0	3	1	10	1	1	3	8	2	3	0	4	0	0	0	0
12	ich auch	Weiﬂ  2	1	3	10	2	1	3	4	4	3	0	3	1	10	4	1	3	9	4	3	0	4	0	0	0	0
12	y	Weiﬂ  1	2	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
12	x	Weiﬂ  2	2	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
12	y	Weiﬂ  3	2	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
12	oh	Weiﬂ  2	2	56	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
12	ok	Weiﬂ  2	2	54	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
12	dann also B?	Weiﬂ  2	2	51	10	2	1	3	4	2	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
12	alle oder keiner wie immer?	Weiﬂ  2	2	45	10	2	1	3	4	2	3	0	4	0	3	4	1	3	9	4	3	0	4	0	0	0	0
12	und risiko	Weiﬂ  2	2	42	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
12	?	Weiﬂ  2	2	31	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
12	dann funktioniert bei mir nie *-*	Weiﬂ  3	2	27	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
12	was sagt ihr?	Weiﬂ  2	2	22	10	4	1	3	9	4	3	0	4	0	10	4	2	3	9	4	3	0	4	0	0	0	0
12	das	Weiﬂ  3	2	21	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
